unique_id,gender,race,gpa,act_score,household_income,decision
17962,M,asian,3.6645000000000003,n/a,332578.16000000003,0
2864,M,white,3.65,29,150328.0,0
4231,F,white,3.91,31,116633.0,0
9943,F,asian,3.3495,n/a,82649.12000000001,1
19865,F,white,3.03,n/a,75833.0,0
3569,F,white,3.71,31,99461.0,0
3089,M,black or african american,3.0305,36,112556.43000000001,0
18957,M,white,3.2,n/a,77814.0,1
14151,M,asian,3.3285,33,104135.72,0
5485,F,white,3.44,34,110217.0,0
11404,F,asian,3.1814999999999998,33,59975.72,0
9311,F,asian,3.9060000000000006,34,134148.88,0
14256,M,asian,3.9375,32,208081.92,0
9501,F,white,3.83,33,108355.0,0
6367,M,asian,3.8745000000000003,34,176258.2,0
2480,M,hispanic or latino,3.5531999999999995,34,76332.95999999999,0
19967,M,asian,3.4020000000000006,29,79165.08,0
2577,M,white,3.63,34,154979.0,0
15615,M,hispanic or latino,3.2523999999999997,32,102609.93,1
19683,F,white,3.78,33,153505.0,0
11393,M,white,3.56,36,79908.0,1
3455,M,black or african american,3.762,32,114773.4,0
12037,F,black or african american,3.0115,n/a,83655.81,0
2441,F,hispanic or latino,3.4309999999999996,32,96761.25,0
4536,F,white,3.22,33,181891.0,0
16474,M,asian,3.591,31,128699.72,0
11588,M,white,3.26,n/a,140057.0,0
15655,M,hispanic or latino,3.0643999999999996,32,47472.64,0
13445,M,asian,3.2025,35,127541.44,1
18565,M,white,3.9,34,61290.0,1
6343,F,white,3.2,34,174646.0,0
16296,M,white,3.2,33,76737.0,0
16016,M,hispanic or latino,2.8293999999999997,33,66050.19,0
16257,M,black or african american,3.42,31,64894.41,1
5184,M,asian,3.1605,36,86115.68000000001,0
16276,M,hispanic or latino,2.8575999999999997,35,145993.74,0
16801,F,asian,3.2865,33,61744.880000000005,0
4014,F,asian,3.6435000000000004,29,125214.76000000001,0
8387,M,white,3.86,36,183834.0,0
10027,M,asian,3.8325,32,156910.6,0
18378,F,asian,4.0425,30,232917.32,1
8257,M,hispanic or latino,2.9233999999999996,35,58655.77,0
1720,F,black or african american,3.2489999999999997,31,79603.02,0
18883,M,white,3.2,34,174403.0,0
18366,M,asian,3.444,32,85766.08,0
6247,M,hispanic or latino,2.9421999999999997,29,86073.44,0
1309,M,white,3.41,32,170555.0,0
397,F,white,3.52,33,103155.0,0
13441,F,white,3.13,n/a,114137.0,0
15423,M,black or african american,3.5435,29,207505.62,1
10830,F,white,3.0,33,149066.0,0
361,M,white,3.45,33,45112.0,0
6610,M,asian,3.2340000000000004,32,117986.32,0
9461,F,asian,3.6854999999999998,32,57932.4,0
19157,F,white,3.44,n/a,234443.0,0
12137,M,asian,3.3810000000000002,30,176724.64,0
11529,M,hispanic or latino,3.7036,32,107183.09999999999,0
11889,F,asian,3.8745000000000003,32,81571.8,0
6863,M,white,3.67,31,163351.0,0
8004,M,hispanic or latino,3.6283999999999996,n/a,57810.92,0
17522,M,white,3.97,33,152030.0,0
7208,F,hispanic or latino,3.3369999999999997,n/a,286117.45,0
10433,M,white,3.84,31,223782.0,0
10587,F,white,3.95,36,128313.0,0
4900,M,white,3.81,30,158394.0,0
5832,F,asian,4.1265,n/a,123999.44,0
16477,M,white,3.56,36,52516.0,0
9127,F,hispanic or latino,3.6378,33,95022.75,0
18851,F,white,3.74,31,135155.0,0
9898,M,black or african american,2.9164999999999996,n/a,100331.28,0
7289,F,white,3.21,32,72871.0,0
9100,F,hispanic or latino,3.29,34,87982.13,1
15851,F,asian,3.2550000000000003,32,139672.56,0
18678,F,hispanic or latino,3.4592,33,34095.34,0
5143,M,white,3.18,33,184444.0,0
9909,M,asian,3.612,34,84104.56,0
17866,M,black or african american,3.5719999999999996,34,83295.45,1
12564,M,asian,3.5175,32,84756.84,0
2819,M,white,3.32,29,264909.0,0
4412,F,white,3.46,36,122303.0,1
4893,F,white,3.29,33,217812.0,0
788,F,white,3.83,n/a,40586.0,0
14109,F,white,3.73,34,123105.0,0
17531,M,asian,3.6015,n/a,74389.36,0
17289,M,asian,3.2550000000000003,32,154787.24000000002,0
5279,F,hispanic or latino,2.9421999999999997,34,11722.369999999999,0
11577,F,white,3.41,34,237262.0,0
11238,F,white,3.19,33,75954.0,0
14306,M,hispanic or latino,2.9704,32,29783.86,0
484,F,white,3.81,34,219811.0,0
14439,F,white,3.15,n/a,112450.0,1
17273,M,hispanic or latino,2.9516,32,133458.85,0
1681,M,asian,3.5175,34,224922.52000000002,0
10803,F,white,3.19,31,113960.0,1
1933,M,hispanic or latino,3.6471999999999998,35,48870.15,0
17272,F,asian,4.1265,34,89068.88,0
7245,M,black or african american,3.439,34,82164.6,0
8627,F,white,3.69,33,213279.0,0
9621,M,asian,3.297,n/a,175481.72,0
17982,F,black or african american,3.6005,35,78947.82,0
10912,F,white,3.97,36,161920.0,1
16702,F,hispanic or latino,3.2618,34,115911.59,0
13156,M,white,3.58,35,168340.0,0
873,F,white,3.78,34,116690.0,0
8529,F,hispanic or latino,3.5343999999999998,n/a,70861.26,0
19010,F,hispanic or latino,3.7036,32,34919.45,0
12210,M,white,3.41,33,192647.0,0
19771,F,hispanic or latino,3.6471999999999998,34,40748.0,0
18250,F,white,3.64,33,187484.0,0
18096,M,asian,3.507,31,128675.8,0
18861,M,asian,3.2235,30,192703.2,0
3532,M,black or african american,3.6195,30,71956.71,0
12801,M,white,3.08,33,59343.0,0
7488,M,white,3.46,n/a,345146.0,0
3189,M,white,3.99,35,270522.0,0
12067,F,hispanic or latino,3.3557999999999995,29,31197.84,0
12359,F,white,3.67,33,133106.0,1
17562,F,black or african american,3.0494999999999997,35,63650.16,0
6515,F,black or african american,3.306,36,62499.15,0
3534,F,hispanic or latino,3.4309999999999996,n/a,52711.32,0
4832,M,asian,3.8640000000000003,34,191505.36000000002,1
11699,F,asian,3.2340000000000004,32,46242.880000000005,0
13191,F,black or african american,2.945,32,91598.22,0
11744,M,asian,3.654,35,86919.76000000001,0
11575,M,asian,3.1500000000000004,35,138443.44,0
19015,F,black or african american,3.2205,34,75498.57,1
15368,F,white,3.26,n/a,128012.0,0
4056,F,asian,3.8115,29,140770.12,0
9434,F,white,3.57,32,104470.0,1
12079,M,black or african american,3.211,31,45367.56,0
12545,M,asian,3.6225000000000005,32,79329.76000000001,0
18136,F,white,3.22,35,63027.0,0
18050,M,hispanic or latino,2.9328,33,43830.94,0
17450,M,black or african american,3.553,33,25894.89,0
13802,F,hispanic or latino,3.0268,32,43582.06,0
13544,M,hispanic or latino,2.961,30,51795.71,1
1051,M,asian,3.3495,34,42563.8,0
5364,F,white,3.27,34,121157.0,0
13158,M,asian,3.9795000000000003,35,55135.600000000006,0
4292,F,asian,4.074,34,179374.24000000002,0
8836,M,black or african american,3.5435,32,73505.25,1
9831,F,hispanic or latino,3.6002,34,110168.44,0
15793,M,white,3.16,32,291868.0,1
1907,M,asian,3.192,n/a,107103.64,0
17366,M,asian,3.612,34,142531.92,0
12070,M,hispanic or latino,2.9139999999999997,32,96239.7,1
13243,M,asian,3.9060000000000006,32,125535.84000000001,0
17369,F,asian,3.654,32,124660.0,0
6941,M,american indian or alaskan native,3.0225,32,56890.75,0
5191,M,asian,3.3810000000000002,32,236691.16,0
3838,F,white,3.19,33,211592.0,0
9147,M,hispanic or latino,3.6095999999999995,33,59209.65,0
10994,M,hispanic or latino,3.525,33,40346.01,0
8224,F,asian,4.0845,30,102894.64,1
2286,M,asian,4.2,n/a,99994.8,1
1911,M,white,3.69,n/a,65050.0,0
7753,M,black or african american,3.6385,34,36427.23,0
17458,M,white,3.52,32,68421.0,1
4164,M,white,3.14,34,91620.0,0
912,M,hispanic or latino,2.9421999999999997,32,48612.119999999995,0
2006,F,hispanic or latino,3.6471999999999998,29,43689.42,0
12563,M,asian,3.192,34,132174.56,0
15192,M,american indian or alaskan native,3.4503000000000004,34,60335.759999999995,0
17541,F,white,3.49,32,231716.0,1
13143,M,asian,3.1500000000000004,33,144474.04,0
14599,M,white,3.43,n/a,92346.0,0
7652,F,white,3.85,31,109060.0,1
10668,M,black or african american,3.515,33,120262.59,0
19966,F,hispanic or latino,3.0738,33,208139.93,1
19106,M,white,3.2,35,105703.0,1
13604,M,asian,3.8850000000000002,32,57466.880000000005,0
10811,F,white,3.66,34,192413.0,0
6035,M,black or african american,3.515,33,62000.82,1
18624,M,white,3.77,34,57815.0,1
13408,M,hispanic or latino,3.5719999999999996,n/a,73950.91,0
8280,F,white,3.38,35,118813.0,0
4915,M,asian,3.6435000000000004,34,84298.68000000001,0
4854,F,asian,3.8955,36,137270.44,0
1418,F,white,3.18,30,72960.0,0
5960,F,black or african american,3.61,29,86952.6,0
18469,M,white,3.72,35,101703.0,0
2084,F,white,3.09,32,85304.0,0
6008,M,white,3.39,33,386384.0,0
8032,M,white,3.95,31,41770.0,0
1684,F,white,3.6,36,286824.0,1
19904,M,hispanic or latino,3.3464,33,68288.28,0
14346,M,hispanic or latino,3.4309999999999996,34,54269.26,0
19693,M,asian,3.1710000000000003,31,59606.8,0
8313,M,black or african american,3.1065,31,482620.95,0
10132,M,black or african american,3.61,29,35550.9,0
14435,M,hispanic or latino,3.0643999999999996,n/a,108418.95999999999,0
4274,F,white,3.32,34,205301.0,0
2670,M,white,3.71,35,60637.0,0
13325,F,white,3.95,32,124159.0,0
17952,F,hispanic or latino,3.3087999999999997,n/a,51606.61,0
12903,F,black or african american,2.964,34,96308.1,0
6880,M,white,3.31,31,74260.0,0
10150,F,hispanic or latino,3.6189999999999998,31,80626.75,1
16054,F,black or african american,3.61,30,31985.1,0
13406,F,hispanic or latino,2.9421999999999997,33,69873.67,0
18132,F,asian,3.9060000000000006,29,91322.88,0
11273,M,hispanic or latino,3.6283999999999996,34,40557.07,1
5417,F,white,3.05,34,152608.0,0
15569,F,white,3.74,n/a,126291.0,0
19129,M,asian,3.6854999999999998,35,124012.32,0
10593,F,hispanic or latino,3.008,36,82841.66,0
2920,F,hispanic or latino,3.2054,35,43839.479999999996,0
12162,M,white,3.12,31,121488.0,0
17145,M,hispanic or latino,3.2242,34,97210.20999999999,0
8085,M,white,3.02,34,104532.0,0
4091,F,white,3.27,n/a,87569.0,0
18251,F,hispanic or latino,3.2523999999999997,32,70607.5,0
6109,M,black or african american,3.3819999999999997,31,61082.91,0
13018,F,hispanic or latino,3.0738,34,16272.359999999999,0
9776,M,hispanic or latino,3.0456,35,123277.34,0
11988,M,white,3.77,32,99072.0,0
1179,F,asian,3.6854999999999998,34,278673.52,1
2088,M,hispanic or latino,3.666,34,75237.4,0
2328,F,white,3.4,n/a,114239.0,0
14186,M,asian,4.0845,30,54079.44,1
11080,M,white,3.48,33,115208.0,0
17799,F,white,3.08,34,92986.0,0
9766,M,asian,3.948,33,122959.84000000001,0
10066,M,white,3.31,34,120450.0,0
15073,M,asian,3.4125,n/a,112279.56,0
5230,M,white,3.73,34,171146.0,0
2695,M,black or african american,3.1159999999999997,34,92409.66,1
5732,M,asian,3.8115,n/a,85675.0,0
11819,M,white,3.81,35,213995.0,0
14407,F,white,3.49,n/a,164456.0,0
15124,M,hispanic or latino,3.4779999999999998,31,46809.57,0
2038,F,white,3.31,33,104500.0,0
17804,M,black or african american,3.7335,33,159173.28,0
7109,F,asian,3.57,29,205382.64,1
5445,F,white,3.33,n/a,119546.0,0
441,F,hispanic or latino,3.5531999999999995,33,66395.45,0
18098,F,asian,3.5385000000000004,n/a,78549.6,1
13314,F,white,3.6,32,187355.0,0
16191,F,white,3.2,33,66207.0,0
3021,M,asian,3.3915,34,114381.76000000001,0
16656,F,asian,3.3390000000000004,34,122718.8,1
17235,F,white,3.77,33,70328.0,0
4170,M,white,3.01,34,88415.0,1
12059,M,white,3.36,31,206082.0,0
3233,M,white,3.97,n/a,77642.0,0
9323,F,asian,3.3180000000000005,32,131692.48,1
12582,M,black or african american,3.0494999999999997,n/a,102629.52,0
12958,F,hispanic or latino,3.0549999999999997,36,44970.42,1
7609,M,asian,3.696,33,45729.520000000004,0
14247,F,asian,4.116,32,90754.32,0
13001,M,asian,3.9270000000000005,32,145222.0,0
18896,M,white,3.15,33,95446.0,0
9785,F,hispanic or latino,3.0174,31,100817.75,0
9297,F,white,3.17,34,145378.0,1
16102,F,hispanic or latino,3.4686,34,132072.93,0
2269,F,hispanic or latino,2.8764,n/a,140498.86,1
9138,M,asian,3.2025,35,89448.84000000001,0
12919,M,white,3.44,32,96938.0,1
11441,M,white,3.8,33,121161.0,0
17338,M,hispanic or latino,3.2054,32,49183.08,0
13284,F,asian,3.3495,n/a,710666.88,0
7657,M,asian,3.465,n/a,137336.68,0
16353,F,white,3.96,n/a,79498.0,0
1156,F,asian,3.9165,34,107801.0,0
12398,M,black or african american,3.3914999999999997,31,91319.13,0
14113,F,white,3.63,35,127444.0,0
14525,M,white,3.85,35,80858.0,0
19565,M,black or african american,3.3724999999999996,36,168291.27,0
18385,M,asian,3.612,n/a,68976.08,0
7314,F,white,3.82,n/a,108216.0,0
4615,M,white,3.12,34,125501.0,0
16518,F,asian,3.4859999999999998,31,185994.56,0
18108,F,black or african american,3.3914999999999997,33,95523.12,1
14971,F,asian,3.3600000000000003,35,40594.08,0
10085,F,hispanic or latino,3.6095999999999995,34,74822.59999999999,1
6871,M,asian,3.696,34,165493.28,0
8939,M,white,3.32,34,47908.0,0
13397,M,hispanic or latino,3.4592,33,63500.39,0
7700,F,white,3.17,33,105076.0,0
8071,F,white,3.14,32,175190.0,0
11154,F,black or african american,3.6574999999999998,33,69322.05,0
13746,F,white,3.5,35,125334.0,0
19873,F,black or african american,3.2015,n/a,56232.54,0
6283,M,hispanic or latino,3.102,n/a,118727.95999999999,1
15899,F,asian,3.4545000000000003,n/a,338962.04000000004,0
3205,M,hispanic or latino,2.8575999999999997,35,80269.9,1
1674,F,hispanic or latino,2.9892,31,60261.9,0
18602,F,black or african american,3.211,34,57496.95,0
11308,M,white,3.3,30,229528.0,1
13350,M,white,3.95,32,99828.0,0
19942,M,asian,3.9585000000000004,31,348341.44,0
17702,M,white,3.26,n/a,153657.0,0
17330,M,asian,3.423,34,70290.76000000001,0
12926,F,hispanic or latino,3.0831999999999997,34,105582.45999999999,0
13044,M,black or african american,2.907,32,116461.8,0
9485,M,asian,3.948,n/a,162567.68,0
17708,F,asian,4.179,33,106443.08,0
10941,F,black or african american,3.7809999999999997,34,167795.46,0
15446,F,white,3.61,n/a,116457.0,0
8157,M,asian,3.4965,34,59865.32,0
4055,M,white,3.51,33,60222.0,1
3468,M,white,3.23,36,142629.0,0
12697,F,hispanic or latino,3.7411999999999996,n/a,80805.48,0
19249,M,asian,4.0635,35,320492.12,0
16117,M,black or african american,3.2015,33,143539.2,0
14715,M,white,3.95,34,106297.0,0
19340,M,asian,4.053,36,256903.56,1
5231,F,white,3.25,35,143684.0,0
2233,M,white,3.97,n/a,115938.0,1
18731,F,asian,3.213,n/a,155500.24000000002,0
12228,M,black or african american,3.5054999999999996,29,141758.19,0
15348,F,white,3.17,35,145295.0,0
14152,F,hispanic or latino,3.3369999999999997,35,36988.57,0
15194,M,hispanic or latino,3.4404,32,112527.31,1
18917,M,white,3.41,31,472720.0,0
563,M,asian,3.4335,33,106317.04000000001,0
17033,M,white,3.01,n/a,96026.0,0
4300,F,asian,3.8955,34,95834.56,0
15406,F,asian,3.9165,n/a,113700.04000000001,0
8398,F,white,3.32,32,151151.0,0
10297,F,white,3.47,32,33404.0,0
1878,F,hispanic or latino,3.3276,34,43808.979999999996,0
6271,M,black or african american,3.3724999999999996,n/a,73565.1,0
7082,M,asian,3.654,n/a,121068.32,0
17389,F,asian,3.5805000000000002,34,60770.600000000006,0
6066,F,asian,3.2235,32,130222.32,0
12109,F,white,3.98,30,164392.0,0
1427,M,white,3.39,34,116759.0,0
1544,M,white,3.31,34,239820.0,0
6228,F,white,3.56,35,140790.0,0
1584,F,hispanic or latino,3.5531999999999995,33,62655.54,0
2135,F,white,3.89,31,124822.0,0
3221,M,hispanic or latino,2.9892,33,110253.23,0
8117,F,asian,3.3705000000000003,33,95013.92,0
19125,M,hispanic or latino,3.3933999999999997,32,47418.35,0
8325,F,hispanic or latino,3.0268,34,60261.9,0
5597,M,black or african american,3.6574999999999998,36,57563.73,0
8579,M,black or african american,3.7239999999999998,n/a,90553.05,0
16888,F,black or african american,2.9164999999999996,n/a,58637.25,1
2935,F,hispanic or latino,3.1677999999999997,29,136381.97,0
18586,M,white,3.99,n/a,98504.0,1
16791,M,white,3.36,n/a,149568.0,0
11651,M,black or african american,3.021,30,48469.05,0
9411,M,hispanic or latino,3.6754,31,92311.91,0
4022,F,white,3.61,n/a,138829.0,0
15768,F,white,3.77,n/a,84518.0,0
15820,M,black or african american,3.7145,34,60550.56,0
6524,M,black or african american,3.002,33,75742.38,0
1628,F,white,3.72,36,102986.0,0
18644,F,hispanic or latino,3.0926,n/a,49281.9,1
5021,M,white,3.71,29,137210.0,0
2002,F,asian,4.168500000000001,34,130781.68000000001,0
18535,M,asian,3.9165,31,51868.68,0
2065,F,white,3.5,33,113396.0,0
14390,M,black or african american,2.983,32,89164.53,0
17106,M,asian,3.8955,35,122791.48000000001,0
12773,M,white,3.59,34,101046.0,0
10678,F,white,3.83,29,145132.0,0
12424,F,white,3.52,31,57530.0,0
14497,F,hispanic or latino,3.0268,30,43214.229999999996,0
13009,F,hispanic or latino,2.8293999999999997,35,48442.54,0
9024,F,white,3.43,n/a,93594.0,0
12086,F,hispanic or latino,2.8857999999999997,34,91208.42,0
6632,M,hispanic or latino,3.102,n/a,81937.64,1
12820,M,white,3.67,34,132654.0,0
19348,M,black or african american,3.667,34,153960.66,0
13038,F,white,3.88,30,139918.0,0
13656,M,asian,4.1370000000000005,31,125321.48000000001,0
17849,F,asian,3.444,32,72381.0,0
17920,M,white,3.59,36,107622.0,1
9052,F,white,3.9,36,149312.0,1
14356,M,asian,3.6225000000000005,34,116096.64,0
17673,M,white,3.77,35,95294.0,0
1077,M,white,3.02,n/a,47747.0,1
15427,F,asian,3.801,31,71998.28,0
6032,F,asian,3.8535,n/a,100247.8,0
99,F,white,3.97,35,74273.0,0
9735,F,white,3.48,35,192527.0,0
2849,M,black or african american,3.477,31,94189.41,0
8468,M,hispanic or latino,3.4404,29,175953.28,1
19726,F,white,3.97,34,141518.0,0
7767,M,asian,3.801,35,162504.2,0
2523,M,hispanic or latino,3.2335999999999996,n/a,92757.20999999999,0
4117,F,white,3.39,34,144938.0,0
18383,F,asian,3.3915,33,174782.52000000002,0
16374,F,white,3.82,n/a,143346.0,0
8988,M,asian,3.57,30,138399.28,1
7376,M,hispanic or latino,3.1677999999999997,34,96092.69,0
19684,M,asian,3.192,34,97819.92,0
11104,M,black or african american,3.8,32,62464.5,1
2795,F,asian,3.9270000000000005,n/a,133003.48,0
9033,F,white,3.92,34,179200.0,0
5101,M,asian,4.095,n/a,93164.72,1
12004,F,white,3.61,33,102704.0,0
19506,M,white,3.04,n/a,110850.0,0
8848,F,hispanic or latino,3.6847999999999996,29,48425.46,0
18590,F,white,3.51,33,133832.0,0
13098,M,asian,3.8430000000000004,30,145994.80000000002,0
8457,F,black or african american,3.0875,32,323776.53,0
11408,M,hispanic or latino,3.3181999999999996,33,70993.63,0
1251,M,white,3.89,34,63177.0,0
17869,M,white,3.15,35,112541.0,0
9677,M,white,3.33,n/a,105691.0,0
4969,F,white,3.54,n/a,39689.0,1
830,M,asian,3.4125,n/a,137518.84,0
17334,M,hispanic or latino,3.1395999999999997,34,75719.91,1
1343,M,asian,3.4335,34,139871.28,1
12347,F,white,3.6,33,105874.0,0
4147,M,asian,3.2760000000000002,n/a,146876.16,0
17758,F,white,3.16,33,140663.0,1
19521,F,hispanic or latino,3.0831999999999997,29,45349.229999999996,0
16804,M,black or african american,3.059,33,510077.61,1
15923,F,white,3.07,n/a,92777.0,0
11646,F,asian,3.6645000000000003,34,128452.24,0
13597,F,asian,3.717,34,281301.96,1
19117,F,asian,3.717,35,269071.48000000004,0
2248,F,white,3.92,n/a,207909.0,0
1731,F,hispanic or latino,3.2806,35,171520.41,0
10478,M,white,3.62,33,199536.0,0
3950,F,black or african american,3.7335,n/a,71123.22,0
9180,F,black or african american,3.6289999999999996,36,89015.22,1
5443,M,asian,3.8325,34,177299.64,1
14465,M,black or african american,2.8974999999999995,34,86173.29,0
10834,F,hispanic or latino,3.2054,33,37378.97,0
13394,F,asian,3.9270000000000005,n/a,115006.44,0
15880,M,hispanic or latino,3.1302,32,72259.99,0
2532,F,asian,3.213,35,96159.32,0
2364,M,white,3.47,31,163723.0,1
13137,F,asian,3.8220000000000005,34,165978.12,0
931,F,asian,3.7905,35,155605.12,0
17529,F,hispanic or latino,2.961,n/a,74676.81,0
4950,M,white,3.33,29,87258.0,0
16599,M,hispanic or latino,3.5156,36,92788.31999999999,0
15792,M,hispanic or latino,3.1584,n/a,68255.95,0
14335,M,white,3.98,n/a,102902.0,0
11840,F,white,3.23,31,139536.0,0
2606,M,black or african american,3.5054999999999996,31,97895.7,0
8136,M,white,3.5,33,149082.0,0
17090,F,asian,3.3915,31,188092.16,0
16116,M,hispanic or latino,3.4404,34,133018.43,0
745,F,hispanic or latino,3.0268,32,46563.74,0
3128,M,hispanic or latino,3.5814,34,38531.26,0
17965,M,black or african american,3.2015,32,93583.98,0
16655,M,black or african american,3.6765,32,65624.58,1
3228,F,black or african american,3.0969999999999995,34,58820.58,0
10435,F,white,3.05,33,106997.0,0
11670,F,hispanic or latino,2.8857999999999997,33,97252.91,0
6450,F,hispanic or latino,2.9985999999999997,31,62304.18,0
12755,M,asian,3.465,30,58024.4,0
18956,F,white,3.06,33,121771.0,0
13889,F,hispanic or latino,3.2523999999999997,30,90466.66,0
299,F,white,3.15,n/a,142016.0,0
11324,F,hispanic or latino,3.3745999999999996,34,58813.76,0
8008,M,white,3.84,31,102870.0,0
13945,F,hispanic or latino,3.7224,33,93974.16,0
3678,F,white,3.04,31,106539.0,0
16189,M,white,3.73,34,111629.0,1
2999,F,hispanic or latino,3.5061999999999998,33,70090.22,0
12448,F,white,4.0,n/a,173394.0,0
16578,F,white,3.96,n/a,86089.0,0
16541,M,white,3.14,33,191668.0,0
6772,F,white,3.35,34,139057.0,1
18824,M,white,3.5,n/a,263367.0,0
16059,F,hispanic or latino,2.9797999999999996,32,79554.98,0
18305,M,asian,3.4755000000000003,29,332287.44,0
13998,F,asian,3.9165,34,64782.72,0
984,F,white,3.12,33,88985.0,1
8121,M,white,3.3,n/a,212156.0,0
16437,M,asian,4.0425,31,95598.12000000001,1
